nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
878739,14336.200296,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,36.200295601,0,0,0,36.200295601,36.200295601,0,0,0
878750,32510.050112,4500,4500,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,7210.0501118,7200,0,7200,10.050111792,10.050111792,0,0,0
878751,23113.977437,0,0,0,19240,19240,19240,0,0,0,0,0,0,0,0,0,0,3873.977437,6600,0,6600,-2726.022563,22.071419112,0,0,2748.0939821
878768,30800,18000,18000,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,4800,4800,0,4800,0,0,0,0,0
878777,18217.20537,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.205370257,0,0,0,17.205370257,17.205370257,0,0,0
878783,16008.602685,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6026851287,0,0,0,8.6026851287,8.6026851287,0,0,0
878790,8000,0,0,0,8000,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878799,33840,21000,21000,0,12840,12840,12840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878811,59785.255393,18000,18000,0,0,0,0,0,0,0,0,0,0,0,36000,36000,0,5785.2553933,4800,0,4800,985.25539328,36.920726635,0,948.33466665,0
878831,47184.272327,19000,19000,0,22300,19500,19500,0,2800,2800,0,0,0,0,0,0,0,5884.2723275,9400,0,9400,-3515.727673,6.882148103,0,10.653870591,3533.2636912
878833,52610.68579,41200,41200,0,700,0,0,0,700,700,0,0,0,0,0,0,0,10710.68579,8400,0,8400,2310.6857896,47.052679298,0,2263.6331103,0
878834,42230.49185,38000,38000,0,-6000,0,0,0,-6000,0,0,-6000,0,6000,0,0,0,10230.49185,9900,0,9900,330.4918502,38.712083079,291.77976712,0,0
878838,39575.338994,37000,37000,0,100,0,0,0,100,100,0,0,0,0,0,0,0,2475.3389939,6000,0,6000,-3524.661006,8.6026851287,0,0,3533.2636912
878848,53448.483323,14000,14000,0,1300,0,0,0,1300,1300,0,0,0,0,27000,27000,0,11148.483323,9600,0,9600,1548.4833232,1548.4833232,0,0,0
878869,24717.20537,0,0,0,24700,24700,21450,3250,0,0,0,0,0,0,0,0,0,17.205370257,0,0,0,17.205370257,17.205370257,0,0,0
878873,61296.958726,0,0,0,0,0,0,0,0,0,0,0,0,0,56314.52789,25000,31314.52789,4982.4308364,4800,0,4800,182.43083642,8.6026851287,0,173.8281513,0
878874,31900.087518,0,0,0,22276,22276,22276,0,0,0,0,0,0,0,0,0,0,9624.0875184,9600,0,9600,24.08751836,24.08751836,0,0,0
878883,18121.616111,0,0,0,12670,12670,12670,0,0,0,0,0,0,0,1800,1800,0,3651.6161108,3600,0,3600,51.616110772,51.616110772,0,0,0
878956,49316.752535,46753.342008,46000,753.34200834,0,0,0,0,0,0,0,0,0,0,0,0,0,2563.410527,6300,300,6000,-3736.589473,189.25907283,0,0,3925.8485458
878959,24630.204358,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,5130.204358,4800,0,4800,330.20435798,25.808055386,0,304.39630259,0
878966,1003.4410741,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4410740515,0,0,0,3.4410740515,3.4410740515,0,0,0
878970,47452.964344,35300,35300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12152.964344,12000,6000,6000,152.96434427,152.96434427,0,0,0
878981,19326.225509,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,0,5326.2255087,3600,0,3600,1726.2255087,81.725508723,0,1644.5,0
879018,10000,5000,5000,0,5000,0,0,0,5000,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
879023,24232.532661,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,6032.5326612,6000,0,6000,32.5326612,32.5326612,0,0,0
879047,24525.185862,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,5025.1858616,4800,0,4800,225.18586156,225.18586156,0,0,0
879052,35390.853097,10000,10000,0,19240,19240,19240,0,0,0,0,0,0,0,0,0,0,6150.8530968,6000,0,6000,150.85309682,150.85309682,0,0,0
879066,10063.428758,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7063.4287576,6800,0,6800,263.42875764,263.42875764,0,0,0
879069,10100,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
879110,15300,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
879152,26773.531149,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,23000,0,3773.5311494,6000,0,6000,-2226.468851,129.04027693,0,0,2355.5091275
879168,58622.107405,3000,3000,0,46878,46878,46878,0,0,0,0,0,0,0,0,0,0,8744.1074051,8400,0,8400,344.10740515,344.10740515,0,0,0
879185,20473.977515,0,0,0,15587,15587,15587,0,0,0,0,0,0,0,0,0,0,4886.9775147,4800,0,4800,86.977514684,86.977514684,0,0,0
879192,17276.883428,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,4926.8834285,4800,0,4800,126.88342848,126.88342848,0,0,0
879217,9640,0,0,0,8840,8840,8840,0,0,0,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0
879229,32062.249829,12000,12000,0,11262,10062,10062,0,1200,1200,0,0,0,0,0,0,0,8800.2498293,7850,0,7850,950.24982931,189.25907283,0,760.99075648,0
879235,56625.231215,20400,20400,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,16725.231215,15600,0,15600,1125.2312148,1125.2312148,0,0,0
879257,44301.491081,39980,39500,480,0,0,0,0,0,0,0,0,0,0,0,0,0,4321.4910809,7800,0,7800,-3478.508919,447.33962669,0,0,3925.8485458
879258,65550.193274,45000,45000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,10550.193274,9900,0,9900,650.19327356,223.23967909,76.099075648,552.09351528,201.23899646
879275,41025.808055,0,0,0,15000,0,0,0,15000,0,0,15000,15000,0,14000,14000,0,12025.808055,12000,0,12000,25.808055386,25.808055386,0,0,0
879302,29233.771154,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,8433.771154,8400,0,8400,33.771153973,33.771153973,0,0,0
879310,54675.191262,46000,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8675.1912618,4900,500,4400,3775.1912618,731.22823594,0,3043.9630259,0
879319,40340.887763,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.88776295,7800,0,7800,-7459.112237,0,0,0,7459.1122371
879391,7800,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879407,9060.2187959,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,1260.2187959,1200,0,1200,60.218795901,60.218795901,0,0,0
879422,10200,10200,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879430,12543.098624,7800,7800,0,1600,0,0,0,1600,1600,0,0,0,0,0,0,0,3143.0986239,3600,0,3600,-456.9013761,14.200449348,0,0,471.1018255
879441,24754.44276,21772.87616,21000,772.87616019,2500,0,0,0,2500,2500,0,0,0,0,0,0,0,481.5665996,4800,0,4800,-4318.4334,0,0,0,4318.4334004
879449,46943.399591,40794.752861,39000,1794.7528608,0,0,0,0,0,0,0,0,0,0,0,0,0,6148.6467307,7300,0,7300,-1151.353269,65.659779884,0,0,1217.0130492
879452,16543.178515,15592.469448,15000,592.46944791,0,0,0,0,0,0,0,0,0,0,0,0,0,950.70906665,2900,0,2900,-1949.290933,13.633339561,0,0,1962.9242729
879453,57089.330919,8000,8000,0,36400,36400,36400,0,0,0,0,0,0,0,0,0,0,12689.330919,12600,0,12600,89.330919164,89.330919164,0,0,0
879454,16600,15800,15000,800,800,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879458,29051.906018,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.9060179,4800,0,4800,-2748.093982,0,0,0,2748.0939821
879470,23950,0,0,0,19750,18850,18850,0,900,300,0,600,600,0,0,0,0,4200,4200,0,4200,0,0,0,0,0
879484,39207.415145,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,9207.4151454,9600,0,9600,-392.5848546,0,0,0,392.58485458
879487,29850.278705,9940,9700,240,4500,0,0,0,4500,4500,0,0,0,0,15000,15000,0,410.27870516,0,0,0,410.27870516,258.08055386,0,152.1981513,0
879494,26436.026851,0,0,0,22750,22750,22750,0,0,0,0,0,0,0,0,0,0,3686.0268513,3600,0,3600,86.026851287,86.026851287,0,0,0
879503,26611.834907,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,9711.8349067,9600,0,9600,111.83490667,111.83490667,0,0,0
879507,12500,12500,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879509,22587.424166,0,0,0,16510,16510,16510,0,0,0,0,0,0,0,0,0,0,6077.4241662,6000,0,6000,77.424166158,77.424166158,0,0,0
879523,17716.507627,0,0,0,14040,14040,14040,0,0,0,0,0,0,0,0,0,0,3676.5076267,3600,0,3600,76.507626735,76.507626735,0,0,0
879529,31980.464317,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,7280.4643172,6050,0,6050,1230.4643172,153.30967046,0,1077.1546467,0
879534,10020,0,0,0,7020,7020,7020,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0
879543,14811.793847,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,1811.7938467,1800,0,1800,11.793846711,11.793846711,0,0,0
879552,13542.889332,0,0,0,10790,10790,10790,0,0,0,0,0,0,0,0,0,0,2752.8893325,2700,0,2700,52.889332499,52.889332499,0,0,0
879563,25712.912406,12000,12000,0,11310,11310,11310,0,0,0,0,0,0,0,0,0,0,2402.9124063,2400,0,2400,2.9124062917,2.9124062917,0,0,0
879565,39193.505765,29000,29000,0,6760,6760,6760,0,0,0,0,0,0,0,0,0,0,3433.5057653,3400,0,3400,33.505765308,33.505765308,0,0,0
879568,16100,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,4100,0,4100,0,0,0,0,0
879591,17344.153123,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,3000,3000,0,4204.1531225,4200,0,4200,4.1531225415,4.1531225415,0,0,0
879620,18100,18100,18000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879636,36859.117042,0,0,0,-1000,0,0,0,-1000,0,0,-1000,0,1000,25500,0,25500,12359.117042,10800,0,10800,1559.1170421,0,243.51704207,1315.6,0
879638,63079.26532,18200,18200,0,0,0,0,0,0,0,0,0,0,0,33600,0,33600,11279.26532,23500,0,23500,-12220.73468,0,0,0,12220.73468
879667,14504.743906,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,204.74390606,0,0,0,204.74390606,204.74390606,0,0,0
879676,35992.99318,28300,28300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7692.9931804,9600,0,9600,-1907.00682,55.917453337,0,0,1962.9242729
879678,50918.044459,25200,24000,1200,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,13368.044459,7800,0,7800,5568.0444591,172.05370257,456.59445389,4939.3963026,0
879681,54512.925462,17000,17000,0,30940,30940,30940,0,0,0,0,0,0,0,0,0,0,6572.925462,6000,0,6000,572.92546195,68.830083715,380.49537824,123.6,0
879705,81863.075527,0,0,0,48100,48100,48100,0,0,0,0,0,0,0,0,0,0,33763.075527,30600,6600,24000,3163.0755272,43.013425644,0,3120.0621016,0
879710,38091.098427,35100,35100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991.0984271,7700,0,7700,-4708.901573,47.314768208,0,0,4756.2163411
879725,33391.805641,0,0,0,0,0,0,0,0,0,0,0,0,0,23500,23500,0,9891.8056407,12200,0,12200,-2308.194359,47.314768208,0,0,2355.5091275
879743,19025.808055,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,6025.8080554,6000,0,6000,25.808055386,25.808055386,0,0,0
879747,58086.067437,0,0,0,33631,33631,33631,0,0,0,0,0,0,0,0,0,0,24455.067437,22000,0,22000,2455.0674371,275.28592412,608.79260518,1570.9889078,0
879817,11408.602685,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,3608.6026851,3600,0,3600,8.6026851287,8.6026851287,0,0,0
879832,13224.01811,0,0,0,8400,8400,8400,0,0,0,0,0,0,0,0,0,0,4824.0181099,4800,0,4800,24.018109878,24.018109878,0,0,0
879837,10954.7891,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,1204.7890998,1200,0,1200,4.7890997778,4.7890997778,0,0,0
879840,21213.258877,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213.2588765,4200,0,4200,13.25887655,13.25887655,0,0,0
879844,60756.276564,45000,45000,0,12400,11700,11700,0,700,700,0,0,0,0,0,0,0,3356.2765641,9200,0,9200,-5843.723436,5.790897345,0,0,5849.5143333
879861,25104.4984,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,13404.4984,13400,0,13400,4.4984002377,4.4984002377,0,0,0
879883,13350,0,0,0,12750,13000,13000,0,-250,0,0,-250,0,250,0,0,0,600,600,0,600,0,0,0,0,0
879931,7800,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879943,63116.895255,51300,47700,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,11816.895255,16200,6000,10200,-4383.104745,131.62108247,0,0,4514.7258277
879946,26030.109398,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.109397951,0,0,0,30.109397951,30.109397951,0,0,0
879951,64338.225003,0,0,0,0,0,0,0,0,0,0,0,0,0,46000,46000,0,18338.225003,18100,5000,13100,238.22500258,86.026851287,152.1981513,0,0
879958,61446.245647,33900,33900,0,0,0,0,0,0,0,0,0,0,0,19000,0,19000,8546.2456472,8400,0,8400,146.24564719,146.24564719,0,0,0
880003,51624.594018,0,0,0,31850,31850,31850,0,0,0,0,0,0,0,0,0,0,19774.594018,23500,0,23500,-3725.405982,200.4425635,0,0,3925.8485458
880012,61939.631822,0,0,0,39520,39520,39520,0,0,0,0,0,0,0,0,0,0,22419.631822,19300,0,19300,3119.6318218,60.218795901,0,3059.4130259,0
880033,34923.007843,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4923.0078434,7200,0,7200,-2276.992157,0,0,0,2276.9921566
880040,21137.484053,20000,20000,0,-2400,0,0,0,-2400,0,0,-2400,0,2400,0,0,0,3537.4840529,7800,0,7800,-4262.515947,55.917453337,0,0,4318.4334004
880042,55813.241302,51200,50000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,4613.2413023,7200,0,7200,-2586.758698,4.3013425644,0,0,2591.0600402
880066,44659.659906,28596.776123,28000,596.77612338,0,0,0,0,0,0,0,0,0,0,0,0,0,16062.883782,18000,0,18000,-1937.116218,25.808055386,0,0,1962.9242729
880072,88614.02204,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,70000,0,18614.02204,16800,0,16800,1814.0220402,55.917453337,0,2739.5667233,981.46213645
880090,52216.985695,0,0,0,20891,20891,20891,0,0,0,0,0,0,0,20000,20000,0,11325.985695,9000,0,9000,2325.9856951,43.013425644,0,2282.9722694,0
880091,19406.02188,0,0,0,15800,10400,10400,0,5400,5400,0,0,0,0,0,0,0,3606.0218796,3600,0,3600,6.0218795901,6.0218795901,0,0,0
880103,31375.444953,0,0,0,17420,17420,17420,0,0,0,0,0,0,0,12000,12000,0,1955.4449533,3600,0,3600,-1644.555047,4.3013425644,0,0,1648.8563892
880122,10061,0,0,0,6461,6461,6461,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
880123,2100,0,0,0,-300,0,0,0,-300,0,0,-300,0,300,0,0,0,2400,2400,0,2400,0,0,0,0,0
880167,53422.053703,0,0,0,44850,44850,44850,0,0,0,0,0,0,0,0,0,0,8572.0537026,8400,0,8400,172.05370257,172.05370257,0,0,0
880173,30060.218796,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,24000,0,6060.2187959,6000,0,6000,60.218795901,60.218795901,0,0,0
880181,76388.467128,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31388.467128,29200,0,29200,2188.4671282,215.06712822,0,1973.4,0
880182,17003.232222,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,103.23222154,0,0,0,103.23222154,103.23222154,0,0,0
880186,21435.410741,0,0,0,16601,16601,16601,0,0,0,0,0,0,0,0,0,0,4834.4107405,4800,0,4800,34.410740515,34.410740515,0,0,0
880207,25575.285924,17500,17000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,8075.2859241,7800,0,7800,275.28592412,275.28592412,0,0,0
880223,37172.053703,12000,12000,0,2000,0,0,0,2000,2000,0,0,0,0,15000,15000,0,8172.0537026,8000,0,8000,172.05370257,172.05370257,0,0,0
880243,16515.527157,0,0,0,12870,12870,12870,0,0,0,0,0,0,0,0,0,0,3645.5271567,3600,0,3600,45.527156676,45.527156676,0,0,0
880244,16352.799601,0,0,0,12090,12090,12090,0,0,0,0,0,0,0,0,0,0,4262.7996014,4200,0,4200,62.79960144,62.79960144,0,0,0
880245,13215.38242,0,0,0,8970,8970,8970,0,0,0,0,0,0,0,0,0,0,4245.3824196,4200,0,4200,45.382419609,45.382419609,0,0,0
880252,18273.514993,4800,4800,0,8060,8060,8060,0,0,0,0,0,0,0,0,0,0,5413.5149927,5400,0,5400,13.514992723,13.514992723,0,0,0
880264,24060.218796,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,24000,0,60.218795901,0,0,0,60.218795901,60.218795901,0,0,0
880267,9626.4252896,0,0,0,5980,5980,5980,0,0,0,0,0,0,0,0,0,0,3646.4252896,3600,0,3600,46.42528957,46.42528957,0,0,0
880268,46529.040277,18000,18000,0,22400,10400,10400,0,12000,0,0,12000,12000,0,0,0,0,6129.0402769,6000,0,6000,129.04027693,129.04027693,0,0,0
880271,39957.767507,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,35000,0,4957.7675066,4800,0,4800,157.76750656,157.76750656,0,0,0
880279,22623.426644,22500,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.42664409,0,0,0,123.42664409,123.42664409,0,0,0
880291,265238.89668,10000,10000,0,31785,31785,31785,0,0,0,0,0,0,0,32000,0,32000,191453.89668,112320,82820,29500,79133.896675,215.06712822,5448.6938164,73470.135731,0
880302,59284.808055,25800,24000,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,33484.808055,33150,15550,17600,334.80805539,25.808055386,0,309,0
880303,46770.447988,14400,14400,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,11570.447988,10200,0,10200,1370.4479876,137.64296206,1232.8050255,0,0
880304,23325.618796,0,0,0,14092,14092,14092,0,0,0,0,0,0,0,0,0,0,9233.6187959,7200,0,7200,2033.6187959,60.218795901,0,1973.4,0
880357,33933,10000,10000,0,18733,18733,18733,0,0,0,0,0,0,0,0,0,0,5200,5200,0,5200,0,0,0,0,0
880375,21053.336648,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053.3366478,3000,0,3000,53.336647798,53.336647798,0,0,0
880383,15431.622293,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,2431.6222934,2400,0,2400,31.622293411,31.622293411,0,0,0
