nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
902413,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,6000,6000,28.273694982,0,0,0,28.273694982,6028.273695,20328.273695,0,0
902413,2,0,0,13910,0,0,0,0,0,0,13910,0,0,13910,0,0,0,0,0,0,0,0,0,0,13910,0,0
902413,4,0,0,1560,0,0,0,0,0,0,1560,0,0,1560,0,0,0,0,0,0,0,0,0,0,1560,0,0
902414,1,19500,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,13200,13200,1299.8576181,0,0,0,1299.8576181,14499.857618,33999.857618,0,0
902414,2,23500,0,0,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500,0,0
902417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,13200,124.83190165,0,0,0,124.83190165,13324.831902,13324.831902,0,0
902417,2,8000,0,26000,0,0,0,0,0,8000,26000,0,0,26000,0,0,0,0,0,0,0,0,0,0,34000,0,0
902420,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,6000,6000,228.74083817,0,0,0,228.74083817,6228.7408382,23228.740838,0,0
902420,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
902420,3,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0
902420,4,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
902448,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,12000,12000,215.06712822,715.33131109,7484.5668827,0,8414.965322,20414.965322,42514.965322,0,0
902448,2,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,0,0,0,0,0,0,0,0,9360,0,0
902454,1,0,0,8120,0,0,0,0,0,0,8120,0,0,8120,0,0,6000,6000,0,0,0,0,0,6000,14120,0,0
902460,1,40000,0,0,0,0,0,0,25000,40000,0,-25000,-25000,-25000,0,0,7200,7200,65.813876156,0,0,0,65.813876156,7265.8138762,22265.813876,0,0
902461,1,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,14800,0,0
902461,3,15920.796191,0,0,0,0,0,0,0,15920.796191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15920.796191,0,0
902468,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,4800,4800,105.78600841,0,0,0,105.78600841,4905.7860084,19205.786008,0,0
902476,1,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,7200,7200,0,0,0,0,0,7200,24100,0,0
902491,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,29.659128514,0,0,0,29.659128514,29.659128514,13029.659129,0,0
902497,1,0,0,12740,0,0,0,0,0,0,12740,0,0,12740,0,0,3000,3000,0,0,0,0,0,3000,15740,0,0
902497,2,0,0,9984,0,0,0,0,0,0,9984,0,0,9984,0,0,0,0,0,0,0,0,0,0,9984,0,0
902498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,83.732060652,0,0,0,83.732060652,2483.7320607,2483.7320607,0,0
902498,3,4300,0,0,0,0,0,0,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,0,0
902499,1,0,0,5844,0,0,0,0,0,0,5844,0,0,5844,0,0,1440,1440,0,0,0,0,0,1440,7284,0,0
902499,3,2000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0
902499,4,0,0,5844,0,0,2000,0,0,0,5844,0,2000,7844,0,0,0,0,0,0,0,0,0,0,7844,0,0
902501,1,0,0,14170,0,0,0,0,0,0,14170,0,0,14170,0,0,5400,5400,151.02596119,0,0,0,151.02596119,5551.0259612,19721.025961,0,0
902501,2,18700,589.4833337,0,0,0,0,0,0,19289.483334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19289.483334,0,0
902501,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
902502,1,0,0,9468,0,0,0,0,0,0,9468,0,0,9468,0,0,7400,7400,0,0,0,0,0,7400,16868,0,0
902511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.997473768,0,0,0,66.997473768,66.997473768,66.997473768,0,0
902511,2,0,0,13910,0,0,0,0,0,0,13910,0,0,13910,0,0,0,0,0,0,0,0,0,0,13910,0,0
902548,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,7800,7800,60.218795901,0,0,0,60.218795901,7860.2187959,24760.218796,0,0
902549,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,60.218795901,0,0,0,60.218795901,60.218795901,16960.218796,0,0
902550,1,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,6000,6000,23.525254661,0,0,0,23.525254661,6023.5252547,14083.525255,0,0
902550,2,0,0,3900,0,0,0,0,0,0,3900,0,0,3900,0,0,0,0,0,0,0,0,0,0,3900,0,0
902552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,34.666082065,0,0,0,34.666082065,5434.6660821,5434.6660821,0,0
902552,2,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
902557,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,6000,6000,0,0,0,0,0,6000,20300,0,0
902558,1,0,0,3640,0,0,0,0,0,0,3640,0,0,3640,0,0,3000,3000,0,0,0,0,0,3000,6640,0,0
902560,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,7200,7200,86.026851287,0,0,0,86.026851287,7286.0268513,25486.026851,0,0
902560,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
902563,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,3600,3600,34.410740515,0,0,0,34.410740515,3634.4107405,12734.410741,0,0
902569,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,6000,6000,0,0,0,0,0,6000,15100,0,0
902569,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
902572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6700,0,4200,4200,6.882148103,0,0,0,6.882148103,4206.8821481,10906.882148,6700,0
902572,2,0,0,7280,0,0,0,0,0,0,7280,0,0,7280,0,0,0,0,0,0,0,0,0,0,7280,0,0
902575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,6300,0,0,0,0,0,6300,6300,0,0
902580,1,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,3000,3000,0,0,0,0,0,3000,10150,0,0
902580,2,0,0,6370,0,0,0,0,0,0,6370,0,0,6370,0,0,0,0,0,0,0,0,0,0,6370,0,0
902581,1,0,0,6487,0,0,0,0,0,0,6487,0,0,6487,0,0,4200,4200,0,0,0,0,0,4200,10687,0,0
902585,1,22000,840,0,0,0,0,0,0,22840,0,0,0,0,0,0,6000,6000,137.64296206,0,0,0,137.64296206,6137.6429621,28977.642962,0,0
902597,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,0,0,0,0,0,0,0,0,3700,3700,0
902601,1,0,0,6240,0,0,0,0,2000,0,6240,-2000,-2000,4240,0,0,6000,6000,309.44760133,0,0,0,309.44760133,6309.4476013,10549.447601,0,0
902601,2,0,0,6760,0,0,0,0,0,0,6760,0,0,6760,0,0,0,0,0,0,0,0,0,0,6760,0,0
902601,3,17550,0,0,0,0,0,0,0,17550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17550,0,0
902602,1,0,0,17784,0,0,0,0,600,0,17784,-600,-600,17184,0,0,9000,9000,17.205370257,0,0,0,17.205370257,9017.2053703,26201.20537,0,0
902602,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
902604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,13.488886528,0,0,0,13.488886528,3013.4888865,3013.4888865,0,0
902604,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
902605,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,3600,3600,0,0,0,0,0,3600,13350,0,0
902605,2,0,0,3575,0,0,0,0,0,0,3575,0,0,3575,0,0,0,0,0,0,0,0,0,0,3575,0,0
902608,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,4800,4800,29.118946514,0,0,58.887728187,-29.76878167,4770.2312183,25770.231218,0,0
902608,2,0,0,3510,0,0,0,0,0,0,3510,0,0,3510,0,0,0,0,0,0,0,0,0,0,3510,0,0
902612,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,6000,6000,12.904027693,0,0,0,12.904027693,6012.9040277,15762.904028,0,0
902621,1,0,0,0,0,0,0,0,8500,0,0,-8500,-8500,-8500,0,0,0,0,0,0,0,0,0,0,-8500,0,0
902621,2,0,0,12220,0,0,0,0,0,0,12220,0,0,12220,0,0,0,0,0,0,0,0,0,0,12220,0,0
902621,3,0,0,9620,0,0,0,0,0,0,9620,0,0,9620,0,0,0,0,0,0,0,0,0,0,9620,0,0
902630,1,6500,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,3000,3000,0,0,0,0,0,3000,9500,0,0
902630,2,2000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0
902630,4,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
902633,1,0,0,7956,0,0,0,0,0,0,7956,0,0,7956,0,0,0,0,16.533395445,0,0,0,16.533395445,16.533395445,7972.5333954,0,0
902641,1,0,0,10660,0,0,0,0,0,0,10660,0,0,10660,0,0,4200,4200,4.8046262358,0,0,0,4.8046262358,4204.8046262,14864.804626,0,0
902643,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,4800,4800,28.922968753,0,0,0,28.922968753,4828.9229688,17828.922969,0,0
902643,2,0,0,8710,0,0,0,0,0,0,8710,0,0,8710,0,0,0,0,0,0,0,0,0,0,8710,0,0
902643,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,5400,5400,0
902644,2,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,5850,0,0
902648,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,3600,3600,34.410740515,76.099075648,0,1766.6318456,-1656.122029,1943.8779705,14943.877971,0,0
902648,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
902669,1,0,0,22490,0,0,0,0,0,0,22490,0,0,22490,0,0,9600,9600,25.808055386,0,0,0,25.808055386,9625.8080554,32115.808055,0,0
902673,1,0,0,3614,0,0,0,0,0,0,3614,0,0,3614,0,0,0,0,6.882148103,0,0,0,6.882148103,6.882148103,3620.8821481,0,0
902673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,5500,5500,0
902674,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,8400,8400,33.470188252,0,0,0,33.470188252,8433.4701883,21433.470188,0,0
902674,2,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
902675,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,9600,9600,0
902677,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,6000,6000,49.630998129,0,0,0,49.630998129,6049.6309981,26849.630998,0,0
902677,2,23500,0,0,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500,0,0
902680,1,16250,100,0,0,0,0,0,0,16350,0,0,0,0,0,0,0,0,21.506712822,0,0,0,21.506712822,21.506712822,16371.506713,0,0
902682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,22.973407544,0,0,0,22.973407544,3622.9734075,3622.9734075,0,0
902682,2,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
902682,3,8200,0,0,0,0,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0
902689,1,7500,0,3770,0,0,0,0,0,7500,3770,0,0,3770,0,0,0,0,3.8571504334,0,0,0,3.8571504334,3.8571504334,11273.85715,0,0
902689,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,3000,3000,0
902712,1,22100,0,0,0,0,0,0,0,22100,0,0,0,0,0,0,12000,12000,60.525572667,0,0,0,60.525572667,12060.525573,34160.525573,0,0
902712,2,22100,0,0,0,0,0,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100,0,0
902712,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
902727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,4.6333064701,0,0,0,4.6333064701,4204.6333065,4204.6333065,0,0
902749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,46.080144346,0,0,0,46.080144346,546.08014435,546.08014435,0,0
902749,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,19000,19000,0
902749,6,0,0,3770,0,0,0,0,0,0,3770,0,0,3770,0,0,0,0,0,0,0,0,0,0,3770,0,0
902750,1,0,0,3770,0,0,0,0,0,0,3770,0,0,3770,0,0,1800,1800,0,0,0,0,0,1800,5570,0,0
902768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,4800,0,0
902772,1,0,0,5720,0,0,0,0,0,0,5720,0,0,5720,0,0,3600,3600,0,0,0,0,0,3600,9320,0,0
902784,1,0,0,24700,0,0,0,0,0,0,24700,0,0,24700,0,0,6000,6000,13.133417137,0,0,1766.6318456,-1753.498428,4246.5015715,28946.501572,0,0
902811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,5000,5000,8.6026851287,0,0,0,8.6026851287,5008.6026851,18008.602685,13000,0
902835,1,0,0,7670,0,0,0,0,0,0,7670,0,0,7670,0,0,0,0,0,0,0,0,0,0,7670,0,0
902837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,9600,0,0,0,0,0,9600,9600,0,0
902837,4,9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0
902845,1,0,0,9620,0,0,0,0,0,0,9620,0,0,9620,0,0,4800,4800,34.410740515,0,0,0,34.410740515,4834.4107405,14454.410741,0,0
902847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,7200,7200,77.424166158,0,136.97833617,0,214.40250232,7414.4025023,20414.402502,13000,0
902847,2,0,0,29900,0,0,0,0,0,0,29900,0,0,29900,0,0,0,0,0,0,0,0,0,0,29900,0,0
902847,3,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
902869,1,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,9600,9600,172.05370257,0,0,3925.8485458,-3753.794843,5846.2051568,31846.205157,0,0
902872,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,7200,7200,103.23222154,0,0,0,103.23222154,7303.2322215,30303.232222,0,0
902875,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,29000,0,0
902875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,24000,24000,0
902876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,6600,12000,18600,64.520138465,0,0,0,64.520138465,18664.520138,23664.520138,5000,0
902876,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
902878,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,4200,4200,0,0,0,0,0,4200,17200,0,0
902880,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,4800,4800,17.205370257,0,0,2355.5091275,-2338.303757,2461.6962428,23461.696243,0,0
902886,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,12000,12000,0,0,0,5692.4803914,-5692.480391,6307.5196086,30307.519609,0,0
902889,1,0,0,32500,0,0,0,0,6000,0,32500,-6000,-6000,26500,0,0,3600,3600,258.08055386,0,0,0,258.08055386,3858.0805539,30358.080554,0,0
902896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,7500,17.205370257,0,0,0,17.205370257,7517.2053703,7517.2053703,0,0
902896,2,0,0,14040,0,0,0,0,0,0,14040,0,0,14040,0,0,0,0,0,0,0,0,0,0,14040,0,0
902897,1,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,4320,4320,172.05370257,0,0,0,172.05370257,4492.0537026,18142.053703,0,0
902897,4,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
902909,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,5300,5300,68.82148103,0,0,0,68.82148103,5368.821481,23368.821481,0,0
902913,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,4800,4800,4.3013425644,0,0,1177.7545637,-1173.453221,3626.5467788,19626.546779,0,0
902913,2,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0
902915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,4800,4800,55.917453337,0,986.7,0,1042.6174533,5842.6174533,18342.617453,12500,0
902915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,12500,12500,0
902916,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,4800,4800,86.026851287,0,0,0,86.026851287,4886.0268513,23886.026851,0,0
902916,4,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
902917,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,11400,11400,116.13624924,0,216.3,0,332.43624924,11732.436249,22132.436249,0,0
902944,1,0,0,27300,0,0,0,0,0,0,27300,0,0,27300,0,0,8400,8400,68.82148103,0,1644.5,0,1713.321481,10113.321481,37413.321481,0,0
902944,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
902945,1,0,0,8970,0,0,0,0,0,0,8970,0,0,8970,0,0,4800,4800,76.563897646,0,0,0,76.563897646,4876.5638976,13846.563898,0,0
902947,1,0,0,8320,0,0,0,0,0,0,8320,0,0,8320,0,0,4800,4800,24.08751836,0,0,0,24.08751836,4824.0875184,13144.087518,0,0
902947,2,9400,0,0,0,0,0,0,0,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0
902948,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,15600,15600,60.218795901,0,0,0,60.218795901,15660.218796,27360.218796,0,0
902949,1,0,0,6630,0,0,0,0,0,0,6630,0,0,6630,0,0,6000,6000,55.917453337,0,0,0,55.917453337,6055.9174533,12685.917453,0,0
902949,2,0,0,6630,0,0,0,0,0,0,6630,0,0,6630,0,0,0,0,0,0,0,0,0,0,6630,0,0
902950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,4800,4800,77.424166158,0,0,0,77.424166158,4877.4241662,22877.424166,18000,0
902951,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,6000,6000,37.851814566,228.29722694,0,0,266.14904151,6266.1490415,19266.149042,0,0
902952,1,0,0,23530,0,0,0,0,0,0,23530,0,0,23530,0,0,12000,12000,129.04027693,0,0,0,129.04027693,12129.040277,35659.040277,0,0
902952,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
902953,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,12000,12000,55.917453337,0,0,0,55.917453337,12055.917453,28955.917453,0,0
902953,2,10600,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0
902953,3,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0
902955,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,12000,12000,335.50472002,0,0,0,335.50472002,12335.50472,24035.50472,0,0
902955,2,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
902955,3,0,0,6760,0,0,0,0,0,0,6760,0,0,6760,0,0,0,0,0,0,0,0,0,0,6760,0,0
902955,4,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,0,0,0,0,0,0,0,0,8060,0,0
902956,1,0,0,8710,0,0,0,0,0,0,8710,0,0,8710,0,0,3600,3600,111.83490667,0,0,0,111.83490667,3711.8349067,12421.834907,0,0
903005,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,6100,6000,12100,441.90349385,138.58312553,132.63583314,0,713.12245251,12813.122453,30363.122453,0,0
903005,2,0,0,4940,0,0,0,0,0,0,4940,0,0,4940,0,0,0,0,0,0,0,0,0,0,4940,0,0
903015,1,0,0,28600,0,0,0,0,0,0,28600,0,0,28600,0,0,8400,8400,481.75036721,0,1184.5575967,0,1666.3079639,10066.307964,38666.307964,0,0
903016,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,10000,12300,22300,129.04027693,0,982.51088686,0,1111.5511638,23411.551164,46411.551164,0,0
903018,1,22000,600,0,0,0,0,0,0,22600,0,0,0,0,0,0,7200,7200,129.04027693,0,0,2748.0939821,-2619.053705,4580.9462949,27180.946295,0,0
903018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,13000,13000,0
903018,3,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
903022,1,21069,0,0,0,0,0,0,0,21069,0,0,0,0,0,0,9600,9600,717.48075093,0,98.289608578,421.97859142,393.79176809,9993.7917681,31062.791768,0,0
903022,2,36000,598.22465097,0,0,0,0,0,0,36598.224651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36598.224651,0,0
903032,1,6500,0,0,0,0,0,0,250,6500,0,-250,-250,-250,6500,0,7200,7200,7.7424166158,0,0,0,7.7424166158,7207.7424166,19957.742417,6500,0
903034,1,20000,700,0,0,0,0,0,0,20700,0,0,0,0,0,0,13200,13200,86.026851287,0,495.70907565,0,581.73592693,13781.735927,34481.735927,0,0
903034,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
903040,1,17000,0,0,0,0,0,0,5000,17000,0,-5000,-5000,-5000,0,0,7500,7500,77.424166158,0,0,0,77.424166158,7577.4241662,19577.424166,0,0
903043,1,0,0,0,0,0,0,0,5000,0,0,-5000,-5000,-5000,13000,0,7200,7200,55.917453337,0,0,0,55.917453337,7255.9174533,15255.917453,13000,0
903044,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0
903045,1,4700,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,0,0
903046,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,4200,4200,0,0,0,0,0,4200,12000,0,0
903052,1,0,0,9490,0,0,0,0,500,0,9490,-500,-500,8990,0,0,2160,2160,21.506712822,0,0,0,21.506712822,2181.5067128,11171.506713,0,0
903070,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,1800,1800,17.205370257,0,0,0,17.205370257,1817.2053703,11307.20537,0,0
903071,1,0,0,6370,0,0,0,0,0,0,6370,0,0,6370,0,0,2400,2400,0,0,0,0,0,2400,8770,0,0
903071,2,9500,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0
903075,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,7800,7800,44.137404302,0,0,0,44.137404302,7844.1374043,22844.137404,0,0
903077,1,0,0,11180,0,0,0,0,0,0,11180,0,0,11180,0,0,3600,3600,130.91220676,0,0,0,130.91220676,3730.9122068,14910.912207,0,0
903083,1,32000,0,0,0,0,0,0,0,32000,0,0,0,0,0,0,7200,7200,55.917453337,0,0,4828.7937114,-4772.876258,2427.123742,34427.123742,0,0
903083,2,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
903085,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,3600,3600,13.921748292,0,0,0,13.921748292,3613.9217483,11413.921748,0,0
903087,1,0,0,10140,0,0,0,0,0,0,10140,0,0,10140,0,0,4200,4200,75.703629133,0,0,0,75.703629133,4275.7036291,14415.703629,0,0
903090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,5400,5400,133.22471305,0,0,2723.8208609,-2590.596148,2809.4038521,20809.403852,18000,0
903101,1,0,0,8138,0,0,0,0,0,0,8138,0,0,8138,0,0,6000,6000,0,0,0,0,0,6000,14138,0,0
903103,1,45000,595.85705757,0,0,0,0,0,0,45595.857058,0,0,0,0,0,0,14000,14000,126.02849808,0,442.71430925,0,568.74280733,14568.742807,60164.599865,0,0
903103,2,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,0,0,0,0,0,0,0,0,7150,0,0
903110,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,11600,11600,56.542755655,231.92345468,0,0,288.46621034,11888.46621,32688.46621,0,0
903120,1,25000,1100,0,0,0,0,0,0,26100,0,0,0,0,0,0,9600,9600,133.74934219,382.56361376,4440.8027224,6870.2349552,-1913.119277,7686.8807231,33786.880723,0,0
903120,2,35000,1100,0,0,0,0,0,0,36100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36100,0,0
903131,1,2800,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0
903140,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
903146,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,6000,6000,131.68094889,0,0,0,131.68094889,6131.6809489,15231.680949,0,0
903151,1,0,0,12636,0,0,0,0,0,0,12636,0,0,12636,0,0,4800,4800,8.6026851287,0,296.70066365,0,305.30334878,5105.3033488,17741.303349,0,0
903151,2,0,0,14781,0,0,0,0,0,0,14781,0,0,14781,0,0,0,0,0,0,0,0,0,0,14781,0,0
903157,1,0,0,22243,0,0,0,0,0,0,22243,0,0,22243,0,0,19000,19000,924.5155224,0,162.75424826,0,1087.2697707,20087.269771,42330.269771,0,0
903157,2,0,0,50700,0,0,0,0,0,0,50700,0,0,50700,0,0,0,0,0,0,0,0,0,0,50700,0,0
903160,1,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,6000,6000,327.84486335,0,0,0,327.84486335,6327.8448634,11527.844863,0,0
903160,2,0,0,24700,0,0,0,0,0,0,24700,0,0,24700,0,0,0,0,0,0,0,0,0,0,24700,0,0
