AREA5,ACOM,SESSO,ETA,NCOMP,D3d,D1d,D2d,D1,D2,D3,D4,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,MODOINT,D5_1,D5_2,D5_3,D5_4,D5_5,D5_6,PESO,ID
4,1,1,52,1,6,6,,2,3,2,3,3,2,3,4,4,3,2,1,2,3,1,1,3,1,0,0,1,0,0,3005.905,107122
2,3,1,45,3,3,98,,2,1,2,3,2,2,1,1,1,1,1,2,2,1,1,1,3,0,1,0,0,0,0,18116,107364
3,5,2,44,1,6,1,9,4,2,2,1,3,2,2,4,3,2,2,4,2,2,1,1,3,0,1,1,0,0,0,26637.19,107671
5,5,1,78,4,1,98,,1,2,2,3,4,3,3,2,1,2,1,2,3,2,1,2,3,1,0,0,0,0,0,7008.106,107755
1,4,2,92,3,2,7,,4,5,4,2,3,4,4,4,4,3,1,4,2,2,2,5,3,1,1,0,0,0,0,19047.91,107871
3,1,1,64,2,4,7,,4,1,2,2,4,4,2,2,2,1,1,2,3,2,1,5,3,0,1,0,1,0,0,10094.49,108264
2,3,2,52,1,7,1,9,2,3,3,4,3,4,3,4,3,3,1,4,2,1,2,2,3,,,,,,,25412.71,108965
5,5,2,64,1,3,7,,4,1,2,2,3,2,1,4,4,3,2,1,2,2,1,5,3,0,0,0,1,1,0,40330.3,109035
2,2,2,35,3,5,3,4,2,2,2,2,3,3,3,5,3,2,1,3,4,2,1,2,3,0,1,0,1,0,0,14941.8,109122
5,3,1,41,2,3,4,98,4,2,2,2,4,4,1,2,4,3,2,4,3,1,2,5,3,0,1,1,0,0,0,21387.34,110026
3,5,2,50,1,4,5,98,5,1,2,1,4,3,2,2,1,3,1,3,4,2,3,5,3,1,1,0,0,0,0,29473.51,110081
2,3,1,45,5,3,4,8,3,2,3,2,3,3,2,2,3,1,2,2,3,2,3,1,3,0,1,1,0,0,0,13553.24,110497
2,3,2,37,1,7,1,98,5,1,2,1,3,4,2,1,3,2,1,2,3,3,2,2,3,0,1,0,1,0,0,25024.62,110573
1,1,1,68,1,4,7,,4,1,3,3,3,5,4,1,3,2,1,4,2,2,1,2,3,0,1,0,0,0,0,5014.592,110605
2,5,2,72,1,4,7,,4,4,3,2,5,4,1,3,1,1,2,3,4,2,1,1,3,0,1,0,1,0,0,12639.15,111424
3,5,1,32,2,6,1,9,5,2,2,4,4,5,2,2,1,3,1,3,3,2,1,5,3,,,,,,,39238.6,111479
2,5,2,83,4,2,7,,5,1,3,1,3,3,1,2,4,3,1,4,3,2,2,5,3,0,1,0,1,0,0,23078.99,111529
5,5,2,42,1,5,3,5,5,1,2,4,4,2,1,1,4,3,2,4,3,2,1,5,3,,,,,,,32792.45,111923
2,5,2,81,4,1,7,,3,3,3,2,3,4,3,4,4,2,1,4,2,1,2,3,3,0,1,0,1,0,0,23078.99,112348
5,5,1,59,3,4,3,3,5,1,1,1,4,1,2,2,4,3,2,3,2,1,1,5,3,0,1,0,0,0,0,7994.043,112412
4,3,2,49,1,7,1,3,1,4,3,4,3,6,3,4,4,2,1,4,2,1,2,1,3,,,,,,,25225.09,112989
4,3,2,75,1,6,7,,2,3,3,2,3,5,3,4,4,3,1,4,2,2,2,3,3,0,1,0,0,0,0,13951.86,113484
5,4,2,54,1,4,6,,5,1,4,4,3,4,1,2,4,3,1,1,2,2,2,2,3,,,,,,,6434.292,114117
1,1,1,57,4,3,7,,4,3,3,2,4,3,3,4,4,2,2,1,2,2,1,5,3,1,0,0,1,0,0,16049.53,114439
4,5,1,59,2,3,1,9,2,1,5,1,3,3,2,2,1,1,2,3,3,2,2,1,3,0,1,1,0,0,0,11784.94,114462
4,2,1,74,3,2,5,98,3,3,3,3,1,4,1,1,4,3,2,4,2,1,1,1,3,0,1,1,0,0,0,11731.45,114471
5,2,2,74,2,2,7,,6,6,6,6,6,2,4,4,4,3,2,2,2,2,2,1,3,,,,,,,23872.68,114716
5,2,2,62,2,3,98,,5,2,3,1,6,2,4,4,4,3,1,4,3,2,1,1,3,0,1,0,1,0,0,27165.31,114725
5,2,1,74,2,2,7,,6,2,6,6,6,3,4,4,4,3,2,2,2,2,2,1,3,,,,,,,9659.111,114889
4,5,1,72,2,2,7,,4,1,2,1,3,2,4,4,4,3,2,1,2,2,1,1,3,0,1,0,0,1,0,8849.078,115177
4,5,2,72,2,2,98,,4,1,2,1,3,2,4,4,4,3,2,1,2,2,1,1,3,1,1,0,0,0,0,20553.57,115192
1,5,1,36,3,3,1,98,5,2,4,2,2,3,2,2,1,3,2,2,3,1,1,5,3,0,1,0,1,0,0,15441.83,115603
1,3,2,49,1,3,6,,4,1,2,2,4,1,4,4,4,3,2,1,4,2,1,5,3,1,0,0,0,0,0,11005.07,116018
5,4,1,55,2,4,6,,5,1,4,4,4,2,2,4,4,1,1,2,2,2,1,5,3,,,,,,,1780.18,116162
3,4,2,86,6,2,7,,5,5,3,4,5,3,2,3,4,1,2,3,5,2,1,1,3,,,,,,,27019.45,116273
1,2,2,45,1,4,6,,4,2,2,1,5,2,3,2,1,1,2,1,2,2,1,7,3,0,1,0,0,0,0,7089.906,116387
2,4,1,43,5,6,1,3,5,1,3,4,2,3,3,4,3,3,2,3,2,1,1,5,3,,,,,,,8189.684,116535
2,2,1,37,2,5,5,7,5,2,4,1,3,4,3,4,4,3,1,4,2,2,2,1,3,0,1,0,0,0,0,14235.83,116543
3,1,2,90,3,1,7,,4,2,4,1,3,3,1,1,4,1,2,2,3,2,1,5,3,0,0,0,1,0,0,37186.41,116618
2,3,1,39,2,4,4,4,5,1,4,1,3,2,1,1,4,3,2,1,3,2,1,5,3,0,1,1,0,0,0,8833.651,116630
3,3,1,54,2,6,3,98,3,4,3,4,3,3,4,4,4,1,1,4,2,2,1,1,3,,,,,,,8486.386,116781
2,3,1,44,1,4,1,9,6,6,3,2,3,4,3,4,3,3,1,4,2,1,2,1,3,0,0,0,0,0,1,13453.08,116987
1,4,1,45,1,4,1,2,5,5,3,1,5,2,2,2,4,3,2,2,4,2,1,5,3,0,0,1,1,0,0,7595.567,117050
2,5,1,47,1,6,5,9,4,2,2,2,3,5,1,4,4,3,1,4,3,1,1,1,3,0,0,0,1,1,0,18043.56,117080
1,3,1,55,3,3,1,98,2,4,2,2,5,2,1,1,4,1,2,1,3,2,1,7,3,0,1,0,1,0,0,9854.797,117266
2,3,1,31,2,5,1,9,5,1,2,2,3,4,3,4,3,3,1,3,2,2,1,1,3,1,0,0,0,1,0,36446.97,117346
3,4,2,45,4,4,1,9,4,4,2,1,5,3,3,4,3,3,1,3,2,1,1,1,3,0,1,0,0,1,0,14998.1,117432
5,1,2,37,2,3,98,,5,1,2,1,3,3,3,4,4,3,1,4,2,3,1,5,3,0,1,0,0,1,0,34959.52,117481
1,3,1,44,1,4,1,2,3,2,1,2,4,3,1,1,3,3,1,4,2,1,1,6,3,1,0,1,0,0,0,9759.436,118288
1,3,1,54,1,6,1,2,3,4,3,1,3,5,3,4,4,3,1,4,2,1,2,2,3,0,1,0,0,1,0,8334.52,118297
5,2,1,74,2,2,7,,5,1,1,1,5,3,1,3,4,3,2,4,5,3,1,1,3,0,1,0,0,0,0,9659.111,118818
5,2,2,66,2,2,98,,4,1,1,1,5,3,1,3,4,3,2,1,5,3,1,5,3,0,1,0,0,0,0,22435.01,118833
5,4,1,62,4,3,1,9,4,2,2,2,4,3,2,4,4,3,2,3,3,2,2,5,3,0,1,0,1,0,0,12328.97,119080
4,5,2,46,1,4,4,98,2,2,2,2,3,4,3,4,4,3,1,4,3,2,1,4,3,0,1,1,0,0,0,18208.5,119297
4,5,2,82,2,2,7,,5,5,3,1,3,3,3,4,4,2,1,4,2,1,2,1,3,0,1,1,0,0,0,21870.67,119468
3,3,2,50,4,4,1,9,5,1,1,4,5,1,2,2,4,1,2,1,5,3,1,5,3,,,,,,,14998.1,119561
5,3,2,46,1,5,5,98,4,2,2,4,3,4,3,1,4,3,1,4,3,1,2,2,3,,,,,,,39286.72,119633
3,5,2,46,1,4,1,98,1,2,1,5,5,3,1,3,1,1,2,1,5,3,1,5,3,0,0,0,1,0,0,18924.25,119719
3,1,2,41,4,6,1,2,4,2,3,2,3,4,3,4,4,3,1,4,2,1,2,3,3,0,1,0,0,0,0,19784.75,119774
3,5,1,54,4,3,1,3,3,1,2,2,5,1,2,3,1,1,2,2,1,1,2,5,3,0,1,1,0,0,0,13662.23,119878
1,3,2,69,2,2,98,,6,6,6,6,6,3,4,4,4,3,2,4,5,2,1,1,3,,,,,,,18515.51,120035
4,1,1,65,2,3,7,,5,1,1,1,5,4,3,4,4,3,1,3,3,1,1,1,3,0,1,1,0,0,0,6847.372,120354
3,3,2,45,1,7,1,2,5,2,2,4,4,4,1,1,4,3,1,4,3,1,1,5,3,,,,,,,30221.28,120401
2,3,1,55,2,5,1,9,4,2,3,2,4,3,3,4,3,2,1,4,2,3,1,1,3,1,0,0,0,0,0,6594.501,120452
5,4,1,24,1,4,6,,2,1,2,1,5,2,4,4,1,3,2,2,2,2,1,1,3,0,0,1,1,0,0,12331.26,120829
4,4,2,73,2,1,7,,5,2,4,1,3,3,4,4,4,3,2,2,2,2,1,1,3,1,1,0,0,0,0,27150.89,120873
5,3,2,86,3,2,3,3,2,1,1,1,1,1,1,2,3,3,2,2,2,1,1,2,3,1,0,0,0,0,0,21173.15,121002
4,3,1,70,2,3,7,,4,2,3,3,3,3,4,4,4,3,2,3,2,2,1,5,3,1,1,0,0,0,0,7787.662,121021
4,4,1,68,2,1,7,,3,3,3,3,2,2,2,3,4,3,2,1,2,2,2,2,3,0,1,0,0,0,0,10985.5,121167
1,5,2,41,1,4,1,98,4,1,4,1,3,3,1,4,3,2,2,3,2,2,1,2,3,0,1,0,1,0,0,17331.74,121554
3,1,1,37,1,7,5,7,5,1,2,3,5,3,2,3,1,1,1,3,4,3,1,1,3,0,1,0,0,0,0,31390.33,121666
4,3,2,63,2,2,3,98,2,4,4,3,3,3,1,1,4,3,1,1,1,1,2,1,3,0,1,1,0,0,0,37406.75,121788
2,3,1,47,3,3,1,2,5,1,1,1,5,3,3,5,3,2,2,2,5,2,2,5,3,1,1,0,0,0,0,15548.98,122219
4,4,1,44,5,3,3,2,3,1,1,1,4,4,2,1,3,2,2,3,4,2,2,7,3,0,1,0,0,0,0,18023.31,122486
3,3,1,65,5,4,7,,4,2,2,2,3,4,2,2,4,2,1,4,3,2,2,1,3,0,1,0,0,1,0,2669.635,122971
4,5,2,37,1,3,5,4,2,3,2,2,4,2,2,2,1,3,2,1,2,2,2,6,3,0,0,1,0,0,0,65202,123188
1,5,1,62,1,7,1,9,5,1,4,2,3,5,4,4,4,3,1,4,2,1,2,3,3,1,0,0,1,0,0,7762.396,123247
4,4,1,54,1,6,1,98,2,4,6,3,2,2,3,4,3,2,2,4,2,1,2,1,3,1,0,0,0,0,0,12010.29,123254
4,3,1,45,3,3,5,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,3,0,0,1,0,0,0,25256.55,123362
4,4,1,39,4,3,6,,6,1,2,2,3,2,4,4,4,3,2,2,2,2,1,1,3,0,0,0,0,0,1,5130.258,123502
1,2,1,36,1,4,1,2,5,1,3,1,2,6,2,1,4,3,1,4,2,1,2,2,3,0,1,0,0,1,0,14708.31,123545
3,3,2,43,4,4,5,2,5,1,3,5,5,4,2,2,4,3,2,1,4,2,1,6,3,0,0,0,0,0,1,23025.34,123680
3,4,1,39,4,4,1,9,5,1,2,1,4,4,3,4,4,3,2,2,2,2,1,1,3,0,1,1,0,0,0,8468.706,123747
4,3,2,79,2,2,7,,5,1,4,1,4,4,1,3,4,3,1,3,4,2,2,5,3,0,1,0,1,0,0,27150.89,123754
5,2,1,44,1,7,2,9,3,3,2,3,2,3,1,4,4,2,2,1,2,2,2,2,3,1,0,0,0,0,0,13494.54,123757
5,3,1,28,2,3,6,,2,2,3,2,2,5,2,2,4,3,2,2,3,1,1,1,3,0,1,0,0,1,0,21232.98,123994
4,2,1,47,4,3,6,,1,1,2,2,3,4,1,4,4,2,2,2,3,1,2,1,3,1,1,0,0,0,0,3537.722,124131
4,3,2,78,3,2,7,,6,6,6,6,6,4,1,2,4,3,2,2,2,1,1,1,3,,,,,,,26249.49,124331
1,2,1,51,4,3,6,,5,1,1,1,5,3,2,3,4,3,1,3,5,1,1,5,3,1,1,0,0,0,0,4217.833,124668
1,2,1,45,3,3,1,2,5,2,2,2,4,3,3,1,1,3,2,3,3,2,1,5,3,0,1,0,0,0,0,16999.79,127078
1,5,1,49,4,3,1,6,4,1,2,3,4,4,1,2,3,2,1,3,4,2,1,5,3,0,1,1,0,0,0,10475.51,127107
1,1,1,34,3,3,1,9,5,1,1,3,3,4,4,4,3,2,2,3,2,2,2,2,3,0,1,0,0,1,0,80472.31,127144
1,3,1,54,3,3,1,2,5,1,1,1,3,1,1,2,4,1,2,1,4,2,1,1,3,0,1,0,0,0,0,11279.9,127146
1,4,2,54,3,3,7,,4,2,3,1,3,3,2,2,4,3,2,2,4,3,3,1,3,0,0,0,1,0,0,30428.37,127153
2,2,1,47,5,3,1,2,2,3,3,1,3,3,1,1,3,3,1,3,2,2,1,5,3,1,0,1,0,0,0,12747.45,127192
2,3,1,46,3,7,1,2,5,1,3,2,3,3,2,1,4,3,2,3,2,2,2,6,3,0,1,0,1,0,0,7293.433,127200
3,5,1,73,3,3,7,,3,1,2,1,6,4,1,3,4,3,1,4,5,1,3,1,3,0,0,0,0,0,1,5002.416,127226
4,5,1,74,4,2,98,,4,2,2,1,3,5,3,4,4,3,2,4,2,1,1,1,3,0,1,0,1,0,0,7008.106,127348
4,4,1,83,2,4,7,,6,1,2,1,3,4,4,4,4,3,1,4,2,1,1,2,3,0,1,0,0,1,0,3329.023,127383
4,3,2,83,5,2,7,,3,3,3,1,2,3,3,4,3,3,1,1,2,1,1,1,3,0,1,1,0,0,0,22880.3,127389
5,4,1,55,3,3,7,,3,3,4,3,3,3,2,4,4,3,1,3,2,1,1,1,3,0,0,0,0,0,1,17535.62,127448
5,1,1,63,4,3,7,,3,2,4,1,3,4,4,4,3,2,1,4,3,3,1,2,3,0,0,0,0,1,0,13439.39,127458
5,2,2,38,2,4,6,,6,6,3,2,4,3,2,2,4,2,2,2,1,2,1,5,3,0,1,0,1,0,0,3651.07,127526
1,5,2,57,2,3,1,9,1,2,2,2,4,4,2,3,4,3,1,3,4,1,1,2,3,0,1,1,0,0,0,32795.52,127633
1,3,1,48,5,3,6,,5,1,1,1,5,1,4,1,4,3,1,1,5,3,1,5,3,0,1,1,0,0,0,2798.668,127642
2,2,1,46,4,3,1,2,2,2,1,2,4,3,1,2,1,1,2,3,4,2,1,5,3,0,1,0,1,0,0,12747.45,127682
2,3,1,32,4,3,6,,3,3,3,1,3,4,3,4,3,2,1,4,2,1,1,5,3,1,0,0,0,0,0,18262.09,127702
3,4,1,51,4,4,1,9,5,2,1,2,3,3,1,1,3,2,2,1,2,2,2,5,3,0,1,0,0,1,0,6534.745,127753
3,5,1,71,3,3,7,,5,1,2,2,5,2,2,2,4,1,2,1,4,3,1,1,3,0,1,0,0,1,0,6403.293,127760
4,5,2,70,4,2,98,,4,4,1,1,3,4,3,4,4,3,2,4,2,1,1,1,3,1,0,0,1,0,0,17320.69,127854
4,3,1,56,4,3,5,7,3,2,3,2,5,2,2,3,1,1,2,1,5,3,1,6,3,0,1,1,0,0,0,19201.71,127894
4,3,1,49,5,3,2,9,2,3,3,3,2,3,3,4,4,3,2,1,2,1,1,1,3,0,1,1,0,0,0,14135.2,127895
4,1,1,40,4,3,6,,6,6,6,6,6,3,4,4,1,3,1,1,4,1,2,5,3,,,,,,,4510.83,127908
4,2,2,80,4,2,98,,5,1,2,1,4,3,1,2,4,3,2,2,2,2,1,1,3,1,1,0,0,0,0,18906.2,128381
4,3,1,45,4,3,6,,5,1,1,1,5,2,1,1,4,1,2,1,5,3,1,5,3,0,1,0,0,0,0,4023.525,128854
1,1,1,43,4,3,1,2,2,3,4,3,3,4,2,1,2,3,1,3,2,1,1,6,3,0,1,1,0,0,0,19039.23,128876
4,4,1,49,4,3,6,,2,2,3,3,5,1,4,4,4,3,1,2,5,3,1,5,3,0,1,1,0,0,0,4023.525,129048
4,5,1,69,3,2,98,,5,1,3,3,5,3,4,4,4,3,2,1,4,2,1,1,3,0,0,0,1,0,0,8040.063,129239
5,4,1,41,3,3,1,3,3,6,6,6,6,1,1,5,1,1,1,1,1,1,1,3,3,,,,,,,20677.29,129261
2,3,2,52,2,7,1,9,5,2,2,4,2,4,3,1,3,3,1,3,3,1,2,2,3,,,,,,,16686.67,129347
3,4,1,44,4,4,3,2,4,2,4,4,3,2,3,4,3,2,2,1,2,2,2,5,3,,,,,,,8468.706,129353
5,1,1,29,4,4,5,1,3,3,2,2,4,5,2,2,4,3,1,4,4,1,3,1,3,0,1,1,0,0,0,36798.01,129409
2,5,2,62,1,4,6,,5,1,2,6,5,3,2,3,2,3,2,1,5,2,1,6,3,,,,,,,4995.674,129539
4,3,1,64,1,4,7,,5,5,3,4,3,6,3,4,4,3,1,4,2,1,1,1,3,,,,,,,11807.99,129569
4,4,1,45,4,3,1,2,5,1,2,1,3,2,2,2,4,1,2,1,3,2,1,1,3,0,0,0,1,1,0,14135.2,129576
5,5,1,34,4,5,8,,5,2,1,2,5,2,1,1,4,3,2,1,5,3,1,5,3,0,1,1,0,0,0,46364.54,129581
2,5,1,73,2,4,7,,5,1,2,2,3,3,3,4,4,3,1,3,2,1,2,1,3,0,1,1,0,0,0,3037,129590
1,3,1,59,2,3,7,,4,2,1,1,3,4,4,4,3,3,2,3,2,1,2,1,3,0,1,1,0,0,0,12637.06,129642
3,4,2,87,2,1,7,,5,1,4,1,4,2,4,2,4,3,2,1,3,2,1,1,3,0,1,1,0,0,0,32062.62,129805
1,4,1,43,1,6,5,7,4,2,3,4,2,4,3,2,3,3,1,4,3,2,1,6,3,,,,,,,16721.96,129952
4,3,1,71,1,7,7,,4,2,2,4,3,6,1,4,3,2,1,4,2,1,2,1,3,,,,,,,5486.199,129977
3,3,1,74,1,6,7,,4,2,2,2,4,4,3,4,4,2,1,3,2,1,2,1,3,1,0,0,1,0,0,5141.563,130041
2,2,1,45,3,3,1,2,3,1,2,3,4,5,1,1,3,3,1,4,2,1,1,5,3,0,1,0,0,0,0,14624.53,130043
2,2,1,41,4,4,1,2,5,1,2,2,3,3,1,1,3,2,2,2,2,2,2,1,3,0,1,1,0,0,0,7001.612,130136
2,3,2,40,3,7,6,,5,5,1,1,5,2,1,2,1,3,2,1,4,2,1,1,3,0,1,0,1,0,0,4521.966,130307
4,5,1,33,2,4,1,2,4,1,2,2,3,3,1,2,3,2,2,2,3,2,1,1,3,0,1,0,0,0,0,25685.89,130352
3,3,1,41,2,6,1,9,3,1,3,2,3,4,3,4,3,3,2,1,2,2,1,1,3,1,1,0,0,0,0,11031.95,130375
1,4,1,76,1,4,7,,5,1,3,4,4,5,1,1,4,3,1,2,2,2,1,5,3,,,,,,,3327.343,130394
2,2,1,73,1,4,7,,4,2,2,3,3,4,3,4,4,3,2,4,2,2,2,1,3,0,1,0,0,1,0,4313.944,130416
4,3,1,41,1,4,1,9,6,1,3,2,3,4,3,4,3,2,2,2,2,1,2,3,3,0,1,1,0,0,0,13923.5,130419
5,2,1,79,2,6,7,,2,4,4,1,3,4,3,4,4,3,1,4,2,1,2,1,3,0,1,0,1,0,0,3167.43,130475
2,5,2,55,1,6,3,98,1,4,3,2,3,4,3,4,3,3,1,3,2,2,2,3,3,1,1,0,0,0,0,19578.85,130917
1,4,1,35,1,4,1,5,5,2,4,1,3,4,3,4,4,3,2,1,4,2,2,1,3,0,1,1,0,0,0,9759.436,131168
2,3,1,41,3,3,1,2,1,2,2,2,2,4,1,1,3,2,2,3,2,1,2,1,3,0,1,0,1,0,0,19978.68,131250
3,4,2,41,3,4,6,,6,6,6,6,6,6,2,4,4,2,2,1,3,2,1,3,3,,,,,,,4827.875,131254
5,1,1,64,1,7,1,9,3,3,3,4,3,5,3,4,4,3,1,4,2,1,1,1,3,,,,,,,9215.111,131919
4,3,2,52,2,3,7,,6,6,2,2,5,1,4,1,4,1,2,4,5,1,1,1,3,0,1,0,1,0,0,43046.68,131930
1,4,2,38,1,7,1,6,5,2,4,4,2,6,3,4,3,2,1,4,2,1,2,1,3,,,,,,,18153.94,132181
4,2,2,90,3,1,7,,4,2,2,2,3,4,2,1,4,1,2,2,3,2,1,5,3,0,1,0,1,0,0,23080.12,132265
3,5,1,44,4,4,4,9,5,1,3,1,3,3,2,2,4,3,2,1,2,2,1,5,3,0,1,0,1,0,0,7568.678,132350
1,1,2,54,2,3,1,98,2,2,3,2,3,3,1,1,2,1,2,2,2,2,1,2,3,1,0,0,0,0,0,38259.97,132379
1,2,2,36,4,3,6,,5,1,2,1,4,3,1,2,1,1,2,2,3,2,1,5,3,0,1,1,0,0,0,9033.223,132380
4,5,2,56,1,4,1,3,5,1,2,1,3,4,3,4,3,3,1,4,2,2,1,1,3,0,1,0,1,0,0,13906.13,132422
2,2,2,41,2,4,1,7,5,2,4,1,4,3,3,4,4,3,2,1,2,2,1,3,3,0,0,1,1,0,0,13848.7,132429
1,3,1,33,1,6,1,4,3,2,3,3,3,2,2,3,3,2,1,4,1,2,3,2,3,0,1,0,0,0,0,40266.73,132715
4,5,1,37,1,7,1,2,4,2,4,4,3,6,1,1,4,3,1,3,3,1,2,3,3,,,,,,,20291.36,132764
3,4,2,50,1,4,1,98,3,3,3,1,3,3,2,2,4,3,2,2,2,2,1,5,3,0,1,0,1,0,0,27104.4,132778
1,1,1,44,1,6,1,9,5,2,3,1,3,3,3,4,3,2,2,2,2,2,2,1,3,1,1,0,0,0,0,16181.26,132992
5,4,1,60,1,4,5,4,2,1,3,2,4,2,2,3,4,3,1,2,5,3,1,1,3,0,1,0,0,0,0,14833.85,132994
1,3,1,53,2,3,6,,5,2,2,2,3,3,4,4,4,3,1,4,3,2,2,1,3,0,0,0,0,1,0,3321.035,133235
1,4,2,40,1,7,1,9,5,2,3,2,3,4,2,1,4,3,1,4,3,2,1,5,3,1,0,0,0,0,0,18153.94,133302
2,5,2,31,1,6,1,98,5,1,3,1,2,5,3,4,4,3,1,4,2,1,2,1,3,1,1,0,0,0,0,50747.99,133319
1,3,1,65,1,3,7,,1,6,2,4,3,2,3,4,3,2,2,4,2,3,2,1,3,,,,,,,7783.726,133380
1,1,1,52,6,3,5,3,5,1,1,1,4,4,1,3,4,3,2,4,3,1,1,5,3,0,1,1,0,0,0,23077.97,133561
5,5,1,50,4,3,6,,4,1,1,1,5,2,4,1,1,1,2,4,5,1,1,5,3,1,1,0,0,0,0,3241.045,133624
2,3,1,42,2,6,1,9,5,1,2,2,2,4,1,2,4,3,2,3,2,2,1,1,3,0,1,0,0,0,0,9718.278,133663
1,1,1,79,6,1,7,,5,1,1,1,4,4,1,3,4,3,2,4,3,1,1,5,3,0,0,1,0,1,0,9156.61,133762
1,1,2,77,6,1,7,,5,1,1,1,4,4,1,3,4,3,2,4,3,1,1,5,3,0,1,1,0,0,0,25022.24,133763
3,3,1,60,1,3,1,9,5,1,3,2,5,5,3,4,3,2,1,4,2,1,3,1,3,1,1,0,0,0,0,24180.87,133818
1,5,1,64,1,4,1,6,2,2,3,2,3,4,3,4,3,2,1,4,2,1,2,2,3,1,0,0,1,0,0,7070.191,133930
3,5,2,53,1,4,5,4,5,1,3,1,3,3,1,2,4,3,1,1,3,2,1,1,3,0,1,0,0,1,0,37727.3,133952
2,3,2,55,1,4,6,,2,3,4,4,2,1,2,3,4,3,1,4,4,2,2,5,3,,,,,,,4954.068,133969
1,4,2,48,4,3,3,98,5,1,2,2,3,3,1,3,4,3,1,4,2,1,2,1,3,0,1,0,1,0,0,21393.63,134201
3,1,1,33,2,4,1,2,2,2,5,2,4,4,1,1,3,3,1,3,2,1,1,5,3,0,1,1,0,0,0,47038.51,134491
5,1,1,71,4,1,7,,5,1,2,1,5,3,2,2,4,1,2,1,5,2,1,1,3,0,0,0,1,0,0,8139.814,134618
5,3,2,56,2,3,98,,2,2,2,4,4,1,4,2,4,3,2,1,2,2,2,1,3,,,,,,,30895.65,134682
2,3,1,52,4,3,1,2,3,2,1,2,3,5,3,4,3,2,2,1,2,1,2,1,3,0,1,1,0,0,0,13553.24,134873
2,3,1,42,4,5,1,98,3,1,2,1,3,4,3,4,3,3,2,2,3,1,1,1,3,0,1,1,0,0,0,8189.684,134949
5,5,1,58,2,3,6,,5,1,3,3,3,3,4,4,4,3,2,4,2,2,2,5,3,0,1,0,1,0,0,5505.852,135378
4,4,1,57,2,4,6,,4,1,2,2,5,4,2,3,4,1,2,1,5,3,1,1,3,0,1,0,1,0,0,1780.18,135418
3,3,1,63,1,3,7,,5,1,2,1,5,2,4,4,3,3,2,4,2,2,1,5,3,1,0,1,0,0,0,29978.32,135435
2,4,2,38,1,4,1,98,5,2,2,2,3,4,3,4,4,3,2,1,2,1,1,1,3,0,1,0,0,0,0,22423.86,135532
1,1,2,60,1,4,7,,3,2,3,2,3,3,3,4,3,3,2,1,2,2,2,1,3,0,1,0,1,0,0,23590.35,135561
2,2,2,36,1,5,1,98,4,4,2,1,3,4,3,1,3,2,1,4,2,1,2,3,3,0,1,1,0,0,0,23536.82,135566
4,2,2,80,2,1,7,,5,1,2,1,4,2,4,4,4,3,1,3,3,2,1,1,3,1,1,0,0,0,0,23872.68,135614
2,5,2,65,2,4,7,,5,1,2,2,4,4,4,1,4,3,1,4,4,3,1,1,3,0,1,0,1,0,0,8299.207,135631
3,3,2,49,2,4,1,2,5,2,3,2,3,2,2,2,2,1,2,2,2,2,1,6,3,0,0,1,1,0,0,17797.48,135858
1,3,2,55,1,3,3,1,5,1,2,2,3,3,3,1,4,3,2,2,3,2,1,6,3,0,1,1,0,0,0,29535.94,135862
3,5,2,56,2,7,1,4,6,6,6,6,3,3,2,1,4,3,1,4,4,2,1,1,3,,,,,,,10588.9,136013
2,3,1,65,3,4,7,,5,5,5,1,5,2,4,4,4,3,2,2,2,2,2,4,3,0,1,0,0,0,0,2911.717,136114
4,3,1,50,3,3,1,98,5,1,1,1,5,1,2,3,4,3,2,1,5,1,1,1,3,0,1,1,0,0,0,16216.64,136396
4,5,1,54,4,3,6,,4,2,4,3,3,2,4,4,4,3,2,1,2,2,1,5,3,0,0,0,0,0,1,5319.584,136523
2,3,1,40,5,3,1,2,5,1,2,1,3,1,2,1,3,2,2,1,3,2,1,1,3,1,0,1,0,0,0,17414.37,136645
2,2,2,44,4,6,2,9,4,2,1,2,4,4,2,2,4,3,1,2,3,2,1,3,3,0,1,0,1,0,0,13024,136907
1,2,1,41,4,3,98,,5,5,5,3,4,2,2,4,4,1,2,1,1,2,2,2,3,0,0,1,0,0,0,22182.47,137144
1,1,1,77,2,3,7,,2,4,3,4,4,3,3,4,4,1,2,1,2,2,1,5,3,,,,,,,7702.723,137158
2,2,1,41,3,3,5,2,3,1,2,3,3,5,2,2,1,2,2,3,2,2,1,6,3,0,1,1,0,0,0,29265.78,137224
3,1,1,53,4,6,1,98,4,1,2,2,5,3,2,3,4,1,2,3,5,3,1,5,3,0,1,0,1,0,0,8579.244,137257
1,3,1,48,2,2,1,2,5,1,2,1,4,3,1,3,1,1,2,1,2,2,1,1,3,0,1,1,0,0,0,16458.18,137310
1,3,1,71,5,2,7,,4,2,2,3,3,3,1,3,2,3,2,3,3,1,1,1,3,1,0,0,0,0,0,6075.705,137887
3,5,2,41,2,7,1,9,1,1,2,1,3,5,3,1,4,3,1,4,2,1,1,2,3,0,1,1,0,0,0,17490.7,137957
5,1,2,46,1,4,7,,5,1,2,1,3,2,4,4,3,2,2,4,2,2,1,1,3,0,1,0,0,1,0,24640.46,137999
